# Source: https://andersonbioinfo.github.io/SurfSeq_Gene_coverage/
# Repo: https://github.com/andersonbioinfo/SurfSeq_Gene_coverage  commit 9ef3f77e31f998947672920e86f1e091fcfce5f5 (2025-07-26)
# Column: percentage of each gene's coding region covered by the SurfSeq panel design
gene	pct_coding_covered
SIGMAR1	100
SIK1	4.98674
SIK2	100
SIK3	98.9884
SIKE1	100
SIL1	100
SIM1	100
SIM2	96.9286
SIMC1	99.3023
SIN3A	100
SIN3B	99.8167
SINHCAF	100
SIPA1	99.9169
SIPA1L1	100
SIPA1L2	100
SIPA1L3	100
SIRPA	100
SIRPB1	71.3645
SIRPB2	100
SIRPD	100
SIRPG	100
SIRT1	98.4512
SIRT2	100
SIRT3	100
SIRT4	100
SIRT5	100
SIRT6	100
SIRT7	100
SIT1	100
SIVA1	100
SIX1	100
SIX2	100
SIX3	100
SIX4	100
SIX5	99.3441
SIX6	100
SKA1	100
SKA2	100
SKA3	100
SKAP1	100
SKAP2	100
SKI	100
SKIDA1	96.1716
SKIL	100
SKIV2L	100
SKOR1	99.9769
SKOR2	99.6039
SKP1	100
SKP2	100
SLA2	100
SLAIN1	99.0543
SLAIN2	100
SLAMF1	100
SLAMF6	100
SLAMF7	100
SLAMF8	100
SLAMF9	100
SLBP	98.4322
SLC10A1	100
SLC10A2	100
SLC10A3	100
SLC10A4	100
SLC10A5	100
SLC10A6	100
SLC10A7	100
SLC11A1	100
SLC11A2	100
SLC12A1	100
SLC12A2	100
SLC12A3	100
SLC12A4	99.4338
SLC12A5	100
SLC12A6	100
SLC12A7	100
SLC12A8	100
SLC12A9	100
SLC13A1	100
SLC13A2	100
SLC13A3	100
SLC13A4	100
SLC13A5	100
SLC14A1	100
SLC14A2	100
SLC15A1	100
SLC15A2	100
SLC15A3	99.3986
SLC15A4	99.2273
SLC15A5	100
SLC16A1	100
SLC16A10	98.9067
SLC16A11	100
SLC16A12	100
SLC16A13	100
SLC16A14	100
SLC16A2	100
SLC16A3	100
SLC16A4	100
SLC16A5	100
SLC16A7	100
SLC16A8	98.3274
SLC16A9	100
SLC17A1	100
SLC17A2	100
SLC17A3	100
SLC17A4	100
SLC17A5	100
SLC17A6	100
SLC17A7	99.7959
SLC17A8	100
SLC17A9	100
SLC18A1	100
SLC18A2	100
SLC18B1	100
SLC19A1	100
SLC19A2	100
SLC19A3	100
SLC1A1	100
SLC1A2	100
SLC1A3	100
SLC1A4	99.9194
SLC1A5	100
SLC1A6	100
SLC1A7	100
SLC20A1	100
SLC20A2	100
SLC22A1	100
SLC22A10	100
SLC22A11	100
SLC22A12	100
SLC22A13	100
SLC22A14	100
SLC22A15	100
SLC22A16	100
SLC22A17	100
SLC22A18	100
SLC22A2	100
SLC22A23	99.035
SLC22A24	90.9091
SLC22A25	100
SLC22A3	100
SLC22A31	99.4959
SLC22A4	100
SLC22A5	100
SLC22A6	100
SLC22A7	100
SLC22A8	100
SLC22A9	100
SLC23A1	100
SLC23A2	100
SLC23A3	100
SLC24A1	100
SLC24A2	100
SLC24A3	99.8122
SLC24A4	100
SLC24A5	100
SLC25A1	98.1087
SLC25A10	100
SLC25A11	100
SLC25A12	100
SLC25A13	95.2381
SLC25A14	100
SLC25A15	100
SLC25A16	100
SLC25A17	100
SLC25A18	100
SLC25A19	100
SLC25A2	100
SLC25A20	100
SLC25A21	100
SLC25A22	99.7006
SLC25A23	94.2199
SLC25A24	100
SLC25A25	100
SLC25A26	100
SLC25A27	100
SLC25A28	96.8679
SLC25A29	100
SLC25A3	100
SLC25A30	100
SLC25A31	100
SLC25A32	100
SLC25A33	100
SLC25A34	100
SLC25A35	100
SLC25A36	100
SLC25A37	100
SLC25A38	100
SLC25A39	100
SLC25A4	100
SLC25A40	100
SLC25A41	100
SLC25A42	100
SLC25A43	100
SLC25A44	100
SLC25A45	100
SLC25A46	100
SLC25A47	100
SLC25A48	100
SLC25A5	100
SLC25A51	100
SLC25A52	100
SLC25A53	100
SLC25A6	50
SLC26A1	100
SLC26A11	100
SLC26A2	100
SLC26A3	100
SLC26A4	100
SLC26A5	100
SLC26A6	100
SLC26A7	100
SLC26A8	100
SLC26A9	100
SLC27A1	100
SLC27A2	100
SLC27A3	100
SLC27A4	100
SLC27A5	100
SLC27A6	100
SLC28A1	100
SLC28A2	100
SLC28A3	100
SLC29A2	100
SLC29A3	100
SLC29A4	100
SLC2A1	100
SLC2A10	100
SLC2A11	100
SLC2A12	100
SLC2A13	99.9041
SLC2A14	100
SLC2A2	100
SLC2A3	100
SLC2A4	100
SLC2A4RG	89.001
SLC2A5	100
SLC2A6	100
SLC2A7	100
SLC2A8	100
SLC2A9	100
SLC30A1	100
SLC30A10	100
SLC30A2	100
SLC30A3	100
SLC30A4	100
SLC30A5	100
SLC30A6	100
SLC30A7	100
SLC30A8	100
SLC30A9	100
SLC31A1	100
SLC31A2	100
SLC32A1	100
SLC33A1	93.8688
SLC34A1	100
SLC34A2	100
SLC34A3	100
SLC35A1	100
SLC35A2	99.9648
SLC35A3	99.6718
SLC35A4	100
SLC35A5	100
SLC35B1	100
SLC35B3	100
SLC35B4	100
SLC35C1	100
SLC35C2	100
SLC35D1	100
SLC35D2	99.1983
SLC35D3	100
SLC35E1	98.369
SLC35E2B	94.2547
SLC35E3	100
SLC35E4	100
SLC35F1	100
SLC35F2	100
SLC35F3	100
SLC35F4	100
SLC35F5	100
SLC35F6	100
SLC35G1	100
SLC35G2	100
SLC35G3	100
SLC35G4	100
SLC35G5	100
SLC36A1	100
SLC36A2	100
SLC36A3	100
SLC36A4	100
SLC37A1	100
SLC37A2	100
SLC37A3	100
SLC37A4	100
SLC38A1	100
SLC38A10	100
SLC38A11	100
SLC38A2	100
SLC38A3	100
SLC38A4	100
SLC38A5	100
SLC38A6	100
SLC38A7	100
SLC38A8	100
SLC38A9	100
SLC39A1	100
SLC39A10	100
SLC39A11	100
SLC39A12	100
SLC39A13	100
SLC39A14	100
SLC39A2	100
SLC39A3	100
SLC39A4	100
SLC39A5	100
SLC39A6	100
SLC39A7	100
SLC39A8	100
SLC39A9	100
SLC3A1	100
SLC3A2	100
SLC40A1	100
SLC41A1	100
SLC41A2	100
SLC41A3	100
SLC43A1	100
SLC43A2	100
SLC43A3	100
SLC44A1	100
SLC44A2	100
SLC44A3	100
SLC44A4	100
SLC44A5	100
SLC45A1	100
SLC45A2	100
SLC45A3	100
SLC45A4	100
SLC46A1	100
SLC46A2	100
SLC46A3	100
SLC47A1	100
SLC47A2	100
SLC48A1	91.2692
SLC49A3	100
SLC49A4	100
SLC4A1	100
SLC4A10	100
SLC4A11	100
SLC4A1AP	100
SLC4A2	100
SLC4A3	100
SLC4A4	100
SLC4A5	100
SLC4A7	100
SLC4A8	100
SLC4A9	100
SLC50A1	100
SLC51A	100
SLC51B	100
SLC52A1	100
SLC52A2	100
SLC52A3	100
SLC5A1	100
SLC5A10	100
SLC5A11	100
SLC5A12	100
SLC5A2	100
SLC5A3	100
SLC5A4	100
SLC5A5	100
SLC5A6	100
SLC5A7	100
SLC5A8	100
SLC5A9	100
SLC66A1	100
SLC66A2	100
SLC66A3	100
SLC6A1	100
SLC6A11	100
SLC6A12	100
SLC6A13	100
SLC6A14	100
SLC6A15	100
SLC6A16	100
SLC6A17	100
SLC6A18	100
SLC6A19	100
SLC6A2	100
SLC6A20	100
SLC6A3	100
SLC6A4	100
SLC6A5	100
SLC6A6	100
SLC6A7	100
SLC6A8	100
SLC6A9	100
SLC7A1	100
SLC7A10	98.901
SLC7A11	100
SLC7A13	100
SLC7A14	100
SLC7A2	100
SLC7A3	100
SLC7A4	100
SLC7A5	100
SLC7A6	100
SLC7A6OS	100
SLC7A7	100
SLC7A8	100
SLC7A9	100
SLC8A1	100
SLC8A2	99.7748
SLC8A3	100
SLC8B1	100
SLC9A1	100
SLC9A2	100
SLC9A3	98.5512
SLC9A3R1	100
SLC9A3R2	99.872
SLC9A4	100
SLC9A5	100
SLC9A6	100
SLC9A7	99.0081
SLC9A8	100
SLC9A9	100
SLC9B1	100
SLC9B2	100
SLC9C1	100
SLC9C2	100
SLCO1A2	100
SLCO1B1	100
SLCO1B3	100
SLCO1B3-SLCO1B7	100
SLCO1C1	100
SLCO2A1	100
SLCO2B1	100
SLCO3A1	100
SLCO4A1	100
SLCO4C1	100
SLCO5A1	100
SLCO6A1	100
SLF1	100
SLF2	100
SLFN11	98.9273
SLFN12	100
SLFN12L	100
SLFN13	99.1851
SLFN14	100
SLFN5	100
SLFNL1	100
SLIRP	100
SLIT1	100
SLIT2	100
SLIT3	100
SLITRK1	100
SLITRK2	100
SLITRK3	100
SLITRK4	100
SLITRK5	100
SLITRK6	100
SLK	100
SLMAP	100
SLN	100
SLPI	100
SLTM	99.8282
SLU7	100
SLURP1	100
SLURP2	100
SLX1A	64.875
SLX1B	63.2
SLX4	100
SLX4IP	100
SLX9	100
SMAD1	100
SMAD2	100
SMAD3	100
SMAD4	100
SMAD5	100
SMAD6	99.8825
SMAD7	99.9184
SMAD9	100
SMAGP	100
SMAP1	100
SMAP2	100
SMARCA1	100
SMARCA2	99.8047
SMARCA4	100
SMARCA5	99.9341
SMARCAD1	100
SMARCAL1	100
SMARCB1	99.8854
SMARCC1	99.989
SMARCC2	100
SMARCD1	100
SMARCD2	99.3122
SMARCD3	99.3396
SMARCE1	100
SMC1A	100
SMC1B	100
SMC2	100
SMC3	100
SMC4	100
SMC5	100
SMC6	100
SMCHD1	100
SMCO1	100
SMCO2	100
SMCO4	100
SMCP	100
SMCR8	100
SMDT1	100
SMG1	99.1752
SMG5	100
SMG6	100
SMG7	100
SMG8	100
SMG9	100
SMIM1	100
SMIM10	100
SMIM10L2A	100
SMIM10L2B	99.8312
SMIM11	0
SMIM12	100
SMIM13	100
SMIM14	100
SMIM15	100
SMIM17	100
SMIM19	100
SMIM2	100
SMIM20	100
SMIM21	100
SMIM22	100
SMIM23	100
SMIM24	100
SMIM26	100
SMIM27	100
SMIM28	100
SMIM29	100
SMIM3	100
SMIM30	100
SMIM31	100
SMIM32	100
SMIM33	100
SMIM34	0
SMIM35	100
SMIM36	100
SMIM38	100
SMIM4	100
SMIM40	100
SMIM41	100
SMIM43	100
SMIM44	100
SMIM7	100
SMIM8	100
SMIM9	100
SMKR1	100
SMLR1	100
SMN1	20
SMN2	17.3114
SMNDC1	100
SMO	100
SMOC1	100
SMOC2	100
SMOX	100
SMPD1	100
SMPD2	100
SMPD3	100
SMPD4	100
SMPDL3A	100
SMPDL3B	100
SMPX	100
SMR3A	100
SMR3B	100
SMS	100
SMTN	100
SMTNL1	100
SMTNL2	99.8183
SMU1	100
SMUG1	100
SMURF1	100
SMURF2	99.6761
SMYD1	100
SMYD2	100
SMYD3	100
SMYD4	100
SMYD5	100
SNAI1	100
SNAI2	100
SNAI3	100
SNAP23	100
SNAP25	100
SNAP29	100
SNAP47	100
SNAP91	100
SNAPC1	100
SNAPC2	100
SNAPC3	100
SNAPC4	100
SNAPC5	100
SNAPIN	100
SNCA	100
SNCAIP	100
SNCB	100
SNCG	100
SND1	100
SNED1	92.7691
SNF8	100
SNIP1	100
SNN	100
SNORC	100
SNPH	100
SNRK	100
SNRNP200	100
SNRNP25	100
SNRNP27	100
SNRNP35	100
SNRNP40	100
SNRNP48	100
SNRNP70	100
SNRPA	100
SNRPA1	100
SNRPB	100
SNRPB2	100
SNRPC	100
SNRPD1	100
SNRPD2	100
SNRPD3	100
SNRPE	100
SNRPF	100
SNRPG	100
SNRPN	100
SNTA1	98.8387
SNTB1	100
SNTB2	98.6995
SNTG1	100
SNTG2	100
SNTN	100
SNU13	100
SNUPN	100
SNW1	100
SNX1	100
SNX10	100
SNX11	100
SNX12	100
SNX13	100
SNX14	100
SNX15	100
SNX16	100
SNX17	100
SNX18	100
SNX19	100
SNX2	100
SNX20	100
SNX21	100
SNX22	100
SNX24	100
SNX25	99.8703
SNX27	100
SNX29	100
SNX3	100
SNX30	100
SNX31	100
SNX32	100
SNX33	100
SNX4	100
SNX5	100
SNX6	100
SNX7	100
SNX8	100
SNX9	100
SOAT1	100
SOAT2	100
SOBP	99.3638
SOCS1	100
SOCS2	100
SOCS3	100
SOCS4	100
SOCS5	100
SOCS6	100
SOCS7	99.9841
SOD1	100
SOD2	100
SOD3	99.834
SOGA1	99.8217
SOGA3	100
SOHLH1	100
SOHLH2	100
SON	99.9988
SORBS1	100
SORBS2	100
SORBS3	100
SORCS1	100
SORCS2	99.2847
SORCS3	100
SORD	97.6
SORL1	100
SORT1	99.0392
SOS1	100
SOS2	100
SOST	100
SOSTDC1	100
SOWAHA	99.7697
SOWAHB	99.7481
SOWAHC	99.6451
SOWAHD	100
SOX1	83.5714
SOX11	99.6531
SOX12	97.8903
SOX13	100
SOX14	100
SOX15	100
SOX17	100
SOX18	91.5363
SOX2	100
SOX21	92.3225
SOX3	98.598
SOX30	100
SOX4	97.0667
SOX5	100
SOX6	100
SOX7	100
SOX8	100
SOX9	99.5187
SP1	100
SP100	100
SP110	100
SP140	99.6723
SP140L	98.6631
SP2	100
SP3	99.8606
SP4	100
SP5	99.6626
SP6	100
SP7	100
SP8	99.9867
SP9	99.9372
SPA17	100
SPAAR	100
SPACA1	100
SPACA3	100
SPACA5	0
SPACA5B	25
SPACA6	100
SPACA7	100
SPACA9	100
SPACDR	100
SPAG1	99.674
SPAG11A	45.6231
SPAG11B	54.2857
SPAG16	96.25
SPAG17	100
SPAG4	100
SPAG5	100
SPAG6	100
SPAG7	100
SPAG8	100
SPAG9	100
SPAM1	100
SPANXA1	0
SPANXA2	0
SPANXB1	100
SPANXC	97.8378
SPANXD	100
SPANXN1	100
SPANXN2	100
SPANXN3	100
SPANXN4	100
SPANXN5	100
SPARC	100
SPARCL1	100
SPART	100
SPAST	99.5861
SPATA1	100
SPATA13	100
SPATA16	100
SPATA17	100
SPATA18	100
SPATA19	100
SPATA2	100
SPATA20	100
SPATA21	94.9333
SPATA22	100
SPATA24	100
SPATA25	100
SPATA2L	100
SPATA3	100
SPATA31A1	95.0701
SPATA31A3	62.7669
SPATA31A5	30.9179
SPATA31A6	97.0999
SPATA31A7	60.526
SPATA31C1	75
SPATA31C2	92.8283
SPATA31D1	100
SPATA31D3	31.735
SPATA31D4	22.0459
SPATA31E1	100
SPATA32	100
SPATA33	97.0588
SPATA4	100
SPATA45	100
SPATA46	100
SPATA48	100
SPATA5	100
SPATA5L1	100
SPATA6	100
SPATA6L	100
SPATA7	100
SPATA9	100
SPATC1	100
SPATC1L	100
SPATS2	100
SPATS2L	100
SPC24	100
SPC25	100
SPCS1	100
SPCS2	100
SPCS3	84
SPDEF	100
SPDL1	100
SPDYA	100
SPDYC	100
SPDYE1	97.1429
SPDYE11	0
SPDYE16	77.0429
SPDYE17	26.6667
SPDYE18	95.4323
SPDYE2	52.5333
SPDYE2B	29.0872
SPDYE3	92.8666
SPDYE4	100
SPDYE5	98.8374
SPDYE6	58.6855
SPECC1	100
SPECC1L	100
SPEF1	100
SPEF2	100
SPEG	100
SPEGNB	100
SPEM1	100
SPEM2	100
SPEM3	100
SPEN	100
SPESP1	100
SPG11	100
SPG21	100
SPG7	100
SPHK1	100
SPHK2	100
SPHKAP	100
SPI1	100
SPIB	100
SPIC	100
SPICE1	100
SPIDR	100
SPIN1	100
SPIN2A	93.8363
SPIN2B	94.0281
SPIN3	100
SPIN4	100
SPINDOC	100
SPINK1	100
SPINK13	100
SPINK14	90
SPINK2	100
SPINK4	100
SPINK5	100
SPINK6	100
SPINK7	100
SPINK8	100
SPINK9	100
SPINT1	100
SPINT2	100
SPINT3	100
SPINT4	100
SPIRE1	99.1973
SPIRE2	99.4262
SPN	100
SPNS1	100
SPNS2	99.0968
SPNS3	100
SPO11	100
SPOCD1	100
SPOCK1	99.957
SPOCK2	100
SPOCK3	100
SPON1	100
SPON2	100
SPOP	100
SPOPL	100
SPOUT1	100
SPP1	100
SPP2	100
SPPL2A	100
SPPL2B	100
SPPL2C	100
SPPL3	100
SPR	100
SPRED1	100
SPRED2	100
SPRED3	99.7147
SPRING1	99.4382
SPRN	86.0965
SPRR1A	100
SPRR1B	100
SPRR2A	100
SPRR2B	100
SPRR2D	100
SPRR2E	100
SPRR2F	100
SPRR2G	100
SPRR3	100
SPRR4	100
SPRR5	91.4985
SPRTN	100
SPRY1	100
SPRY2	100
SPRY3	50
SPRY4	100
SPRYD3	100
SPRYD4	100
SPRYD7	83.3333
SPSB1	100
SPSB2	100
SPSB4	100
SPTA1	100
SPTAN1	100
SPTB	100
SPTBN1	100
SPTBN2	100
SPTBN4	97.2973
SPTBN5	100
SPTLC1	100
SPTLC2	100
SPTLC3	100
SPTSSA	100
SPTSSB	100
SPTY2D1	100
SPTY2D1OS	100
SPX	100
SPZ1	100
SQLE	100
SQOR	100
SQSTM1	100
SRA1	100
SRARP	100
SRBD1	100
SRC	100
SRCAP	100
SRCIN1	99.6993
SRD5A1	100
SRD5A2	100
SRD5A3	100
SREBF1	100
SREBF2	100
SREK1	100
SREK1IP1	100
SRF	99.5322
SRFBP1	100
SRGAP1	100
SRGAP2	95.6577
SRGAP2B	82.5153
SRGAP2C	81.8691
SRGAP3	100
SRGN	100
SRI	100
SRL	100
SRM	99.4968
SRMS	100
SRP14	100
SRP19	100
SRP54	100
SRP68	100
SRP72	100
SRP9	100
SRPK1	100
SRPK2	100
SRPK3	100
SRPRA	100
SRPRB	100
SRPX	100
SRPX2	100
SRR	100
SRRD	99.2185
SRRM1	100
SRRM2	100
SRRM3	97.6248
SRRM4	100
SRRT	100
SRSF1	100
SRSF10	100
SRSF11	100
SRSF12	100
SRSF2	100
SRSF3	100
SRSF4	100
SRSF5	100
SRSF6	100
SRSF7	100
SRSF8	99.8351
SRSF9	100
SRXN1	98.5714
SRY	40
SS18	100
SS18L1	100
SSB	100
SSBP1	100
SSBP2	100
SSBP3	100
SSBP4	98.8831
SSC4D	100
SSC5D	99.6749
SSH1	100
SSH2	100
SSH3	100
SSMEM1	100
SSNA1	100
SSPN	100
SSR1	100
SSR2	100
SSR3	100
SSR4	100
SSRP1	100
SST	100
SSTR1	100
SSTR2	100
SSTR3	100
SSTR4	100
SSTR5	100
SSU72	100
SSUH2	100
SSX1	100
SSX2	14.2857
SSX2B	0.848657
SSX2IP	100
SSX3	100
SSX4	14.2857
SSX4B	27.6025
SSX5	100
SSX7	88.5714
ST13	100
ST14	100
ST18	100
ST20-MTHFS	100
ST3GAL1	100
ST3GAL2	100
ST3GAL3	100
ST3GAL4	100
ST3GAL5	99.1768
ST3GAL6	100
ST6GAL1	100
ST6GAL2	100
ST6GALNAC1	100
ST6GALNAC2	96.5705
ST6GALNAC3	100
ST6GALNAC4	100
ST6GALNAC5	100
ST6GALNAC6	100
ST7	100
ST7L	100
ST8SIA1	100
ST8SIA2	100
ST8SIA3	100
ST8SIA4	100
ST8SIA5	100
ST8SIA6	99.5729
STAB1	100
STAB2	100
STAC	100
STAC2	100
STAC3	100
STAG1	100
STAG2	100
STAG3	100
STAM	100
STAM2	100
STAMBP	100
STAMBPL1	100
STAP1	99.7622
STAP2	100
STAR	100
STARD10	100
STARD13	100
STARD3	100
STARD3NL	100
STARD4	100
STARD5	100
STARD6	100
STARD7	100
STARD8	100
STARD9	100
STAT1	100
STAT2	100
STAT3	100
STAT4	100
STAT5A	99.883
STAT5B	99.7368
STAT6	100
STATH	100
STAU1	100
STAU2	100
STC1	100
STC2	100
STEAP1	100
STEAP1B	100
STEAP2	100
STEAP3	100
STEAP4	100
STEEP1	100
STIL	100
STIM1	100
STIM2	99.7256
STIMATE-MUSTN1	99.6562
STING1	100
STIP1	100
STK10	100
STK11	100
STK11IP	100
STK16	100
STK17A	100
STK17B	100
STK19	94.7826
STK24	100
STK25	100
STK26	100
STK3	100
STK31	100
STK32A	100
STK32B	100
STK32C	98.151
STK33	100
STK35	99.5736
STK36	100
STK38	100
STK38L	100
STK39	99.5935
STK4	100
STK40	100
STKLD1	100
STMN1	100
STMN2	100
STMN3	100
STMN4	100
STMND1	100
STMP1	100
STN1	100
STOM	100
STOML1	100
STOML2	100
STOML3	100
STON1-GTF2A1L	100
STON2	100
STOX1	83.7616
STOX2	100
STPG1	100
STPG2	96.9231
STPG3	100
STPG4	100
STRA6	100
STRA8	100
STRADA	100
STRADB	100
STRAP	100
STRBP	100
STRC	67.1185
STRIP1	100
STRIP2	100
STRIT1	100
STRN	100
STRN3	100
STRN4	91.9858
STS	100
STT3A	100
STT3B	100
STUB1	100
STUM	99.0891
STX10	100
STX11	100
STX12	100
STX16	100
STX17	100
STX18	100
STX1A	100
STX1B	100
STX2	99.9167
STX3	100
STX4	100
STX5	100
STX6	100
STX7	100
STX8	100
STXBP1	100
STXBP2	100
STXBP3	100
STXBP4	100
STXBP5	100
STXBP5L	100
STXBP6	100
STYK1	100
STYX	100
STYXL1	100
STYXL2	100
SUB1	100
SUCLA2	100
SUCLG1	100
SUCLG2	100
SUCNR1	100
SUCO	100
SUDS3	100
SUFU	99.978
SUGCT	100
SUGP1	100
SUGP2	98
SUGT1	100
SULF1	100
SULF2	100
SULT1A1	100
SULT1A2	100
SULT1A3	16.1776
SULT1A4	15.2762
SULT1B1	100
SULT1C2	100
SULT1C3	100
SULT1C4	100
SULT1E1	100
SULT2A1	100
SULT2B1	100
SULT4A1	100
SULT6B1	100
SUMF1	100
SUMF2	100
SUMO1	100
SUMO2	100
SUMO3	80
SUN1	99.9934
SUN2	100
SUN3	100
SUN5	93.3333
SUOX	100
SUPT16H	100
SUPT20H	99.2
SUPT20HL1	99.1517
SUPT20HL2	99.291
SUPT3H	100
SUPT4H1	100
SUPT5H	100
SUPT6H	100
SUPT7L	100
SUPV3L1	100
SURF1	97.7778
SURF2	100
SURF4	75
SURF6	100
SUSD1	96.3884
SUSD2	100
SUSD3	99.9912
SUSD4	91.6667
SUSD5	100
SUSD6	100
SUV39H1	100
SUV39H2	100
SUZ12	99.1241
SV2A	100
SV2B	100
SV2C	100
SVBP	100
SVEP1	100
SVIL	100
SVIP	100
SVOP	100
SVOPL	100
SWAP70	100
SWI5	100
SWSAP1	100
SWT1	100
SYAP1	100
SYBU	100
SYCE1	100
SYCE1L	100
SYCE2	85.7143
SYCE3	100
SYCN	100
SYCP1	97.0588
SYCP2	100
SYCP2L	100
SYCP3	100
SYDE1	99.9806
SYDE2	99.9634
SYF2	100
SYK	100
SYMPK	100
SYN1	99.9412
SYN2	99.3103
SYN3	100
SYNC	98.3019
SYNCRIP	100
SYNDIG1	100
SYNDIG1L	100
SYNE1	99.8996
SYNE2	100
SYNE3	100
SYNE4	100
SYNGAP1	98.6683
SYNGR1	100
SYNGR2	98.6532
SYNGR3	100
SYNGR4	100
SYNJ1	100
SYNJ2	100
SYNJ2BP-COX16	100
SYNM	96.7161
SYNPO	98.4698
SYNPO2	100
SYNPO2L	100
SYNPR	100
SYNRG	100
SYP	100
SYPL1	100
SYPL2	100
SYS1	100
SYT1	100
SYT10	100
SYT11	100
SYT12	100
SYT13	100
SYT14	100
SYT15	71.7409
SYT15B	66.2683
SYT16	100
SYT17	100
SYT2	100
SYT3	100
SYT4	100
SYT5	100
SYT6	100
SYT7	100
SYT8	100
SYT9	100
SYTL1	100
SYTL2	100
SYTL3	100
SYTL4	100
SYTL5	100
SYVN1	100
SZRD1	100
SZT2	100
TAAR1	100
TAAR2	100
TAAR5	100
TAAR6	100
TAAR8	100
TAAR9	100
TAB1	100
TAB2	100
TAB3	100
TAC1	100
TAC3	100
TAC4	100
TACC1	100
TACC2	96.2963
TACC3	94.1176
TACO1	100
TACR1	100
TACR2	100
TACR3	100
TACSTD2	100
TADA1	100
TADA2A	100
TADA2B	100
TADA3	100
TAF1	100
TAF10	96.9655
TAF11	100
TAF11L10	18.928
TAF11L11	100
TAF11L12	100
TAF11L13	100
TAF11L14	100
TAF11L2	100
TAF11L3	37.1859
TAF11L4	41.2395
TAF11L5	18.459
TAF11L6	50.2513
TAF11L7	26.3317
TAF11L8	83.3836
TAF11L9	81.34
TAF12	100
TAF13	100
TAF15	100
TAF1A	100
TAF1B	100
TAF1C	100
TAF1D	100
TAF1L	100
TAF2	100
TAF3	99.4128
TAF4	97.1081
TAF4B	100
TAF5	100
TAF5L	100
TAF6	100
TAF6L	99.9205
TAF7	100
TAF7L	100
TAF8	100
TAF9B	100
TAFA1	100
TAFA2	100
TAFA3	100
TAFA4	100
TAFA5	100
TAFAZZIN	100
TAGAP	100
TAGLN	96.7613
TAGLN2	100
TAGLN3	100
TAL1	99.4694
TAL2	100
TALDO1	100
TAMALIN	98.2521
TAMM41	90.9091
TANC1	100
TANC2	100
TANGO2	100
TANGO6	100
TANK	100
TAOK1	100
TAOK2	99.9655
TAOK3	100
TAP1	100
TAP2	100
TAPBP	100
TAPBPL	100
TAPT1	98.794
TARBP1	99.4435
TARBP2	100
TARDBP	100
TARM1	100
TARP	100
TARS1	100
TARS2	100
TARS3	100
TAS1R1	100
TAS1R2	100
TAS1R3	100
TAS2R1	100
TAS2R10	100
TAS2R16	100
TAS2R3	100
TAS2R38	100
TAS2R39	100
TAS2R4	100
TAS2R40	100
TAS2R41	100
TAS2R42	100
TAS2R5	100
TAS2R60	100
TAS2R7	100
TAS2R8	100
TAS2R9	100
TASL	100
TASOR	98.4
TASOR2	100
TASP1	100
TAT	100
TATDN1	100
TATDN2	100
TATDN3	100
TAX1BP1	100
TAX1BP3	100
TBATA	100
TBC1D1	100
TBC1D10A	100
TBC1D10B	99.2225
TBC1D10C	100
TBC1D12	99.9912
TBC1D13	100
TBC1D14	100
TBC1D15	100
TBC1D16	100
TBC1D17	99.8321
TBC1D19	96.6667
TBC1D2	100
TBC1D20	100
TBC1D21	100
TBC1D22A	95.2381
TBC1D22B	100
TBC1D23	100
TBC1D24	100
TBC1D25	100
TBC1D26	97.4565
TBC1D28	97.7437
TBC1D2B	98.8376
TBC1D3	5.41353
TBC1D30	100
TBC1D31	100
TBC1D32	100
TBC1D3B	63.9526
TBC1D3C	3.35277
TBC1D3D	1.83259
TBC1D3E	13.4758
TBC1D3F	76.8537
TBC1D3G	27.3715
TBC1D3H	5.43882
TBC1D3I	11.9106
TBC1D3K	22.9653
TBC1D3L	11.3254
TBC1D4	100
TBC1D5	100
TBC1D7-LOC100130357	100
TBC1D8	100
TBC1D8B	100
TBC1D9	100
TBC1D9B	100
TBCA	100
TBCB	100
TBCC	100
TBCCD1	100
TBCD	99.9972
TBCE	100
TBCEL	100
TBCEL-TECTA	100
TBCK	100
TBK1	100
TBKBP1	99.0018
TBL1X	100
TBL1XR1	100
TBL1Y	20
TBL2	100
TBL3	100
TBP	100
TBPL1	100
TBPL2	100
TBR1	99.643
TBRG1	100
TBRG4	100
TBX1	96.3835
TBX10	100
TBX15	100
TBX18	100
TBX19	100
TBX2	99.4575
TBX20	100
TBX21	100
TBX22	100
TBX3	100
TBX4	99.7249
TBX5	100
TBX6	100
TBXA2R	100
TBXAS1	100
TBXT	100
TC2N	100
TCAF1	42.984
TCAF2	38.4985
TCAIM	100
TCAP	100
TCEA1	100
TCEA2	100
TCEA3	100
TCEAL1	100
TCEAL2	100
TCEAL3	100
TCEAL4	100
TCEAL5	100
TCEAL6	100
TCEAL7	100
TCEAL8	100
TCEAL9	100
TCEANC	100
TCEANC2	97.4656
TCERG1	100
TCERG1L	99.7076
TCF12	100
TCF15	97.1619
TCF19	100
TCF20	100
TCF21	100
TCF23	100
TCF24	92.1026
TCF25	100
TCF3	100
TCF4	100
TCF7	99.0147
TCF7L1	98.9491
TCF7L2	100
TCFL5	97.912
TCHH	99.9895
TCHHL1	100
TCHP	100
TCIM	100
TCIRG1	100
TCL1A	100
TCL1B	100
TCN1	100
TCN2	100
TCOF1	100
TCP1	100
TCP10L	100
TCP11	100
TCP11L1	100
